,media_id,Lat,Long
2794,22654,28.408413,77.063434
2795,22656,28.471494,77.056879
2796,22658,28.477992,77.051889
2797,22659,not found,not found
2798,25345,28.475579,77.093764
2799,25348,28.459604,77.073849
2800,25349,28.495849,77.086991
2801,25352,28.495524,77.090758
2802,25353,28.495561,77.090655
2803,25354,28.495594,77.090591
2804,25355,28.495672,77.090398
2805,25356,28.495435,77.090167
2806,25357,28.495322,77.090129
2807,25358,28.495122,77.090086
2808,25359,28.494947,77.090018
2809,25360,28.4948,77.089951
2810,25361,28.49471,77.089897
2811,25362,28.48139,77.113859
2812,25363,28.481351,77.110564
2813,25365,28.493822,77.086933
2814,25366,28.488362,77.091709
2815,25368,28.495281,77.086786
2816,25369,28.476324,77.093879
2817,25370,28.479473,77.080254
2818,25371,28.491342,77.088181
2819,25372,28.491342,77.088181
2820,25373,28.491342,77.088181
2821,25374,28.479473,77.080254
2822,25376,28.501324,77.092629
2823,25377,28.501353,77.092564
2824,25378,28.501362,77.092768
2825,25421,28.4852,77.095186
2826,25442,28.49654,77.087652
2827,25443,28.49654,77.087652
2828,27686,28.481809,77.110037
2829,25817,28.484022,77.097318
2830,26849,28.480873,77.116398
2831,26859,28.488813,77.090851
2832,27054,28.482446,77.098872
2833,27055,28.469059,77.109329
2834,27057,28.427635,77.034057
2835,28173,28.475379,77.093564
2836,17563,28.632428,77.342631
2837,27806,28.632373,77.374766
2838,27794,28.632264,77.374593
2839,27807,28.63238,77.374712
2840,27796,28.632045,77.374808
2841,27798,28.632391,77.374415
2842,27803,28.632375,77.37504
2843,27747,28.635326,77.392199
2844,27801,28.632384,77.374816
2845,16166,28.632209,77.340845
2846,16471,28.632204,77.340456
2847,17492,28.674569,77.401754
2848,17493,28.674621,77.401474
2849,17557,28.632215,77.341489
2850,17558,28.632237,77.34221
2851,17559,28.632489,77.341037
2852,17560,28.632461,77.341349
2853,17561,28.632467,77.341725
2854,17562,28.632433,77.342178
2855,17564,28.632467,77.343103
2856,17565,28.632198,77.34436
2857,17566,28.632226,77.344577
2858,17567,28.632209,77.34519
2859,17568,28.632209,77.345611
2860,19651,28.631878,77.330924
2861,19652,28.632019,77.331455
2862,19653,28.632509,77.342318
2863,19654,28.632471,77.342352
2864,19655,28.632521,77.360713
2865,19656,28.632295,77.36081
2866,19657,28.632323,77.377332
2867,19658,28.632342,77.377064
2868,19659,28.639689,77.425711
2869,19660,28.639286,77.426081
2870,19661,28.645242,77.448903
2871,19662,28.644884,77.448838
2872,19663,28.640131,77.407343
2873,19664,28.63983,77.406378
2874,19665,28.639624,77.406504
2875,19666,28.639798,77.407046
2876,19667,28.63979,77.407244
2877,19668,28.640083,77.407758
2878,19669,28.632531,77.355239
2879,19670,28.632438,77.3533
2880,19671,28.632108,77.353568
2881,19672,28.632099,77.352764
2882,19673,28.632386,77.352388
2883,19674,28.632386,77.352898
2884,19675,28.638935,77.403879
2885,19676,28.638848,77.403969
2886,19677,28.67426,77.455033
2887,19678,28.674021,77.455132
2888,19680,28.689551,77.434752
2889,19681,28.69586,77.441511
2890,19682,28.697384,77.443228
2891,19683,28.662338,77.424531
2892,19684,28.662248,77.424493
2893,19685,28.656924,77.340713
2894,19686,28.656622,77.340981
2895,19687,28.656253,77.341088
2896,19688,28.656171,77.341344
2897,19689,28.698475,77.323662
2898,19690,28.698643,77.323987
2899,19691,28.632392,77.368626
2900,19692,28.632133,77.36839
2901,19693,28.632123,77.368792
2902,19694,28.632119,77.369318
2903,19695,28.662085,77.374027
2904,19696,28.661963,77.373362
2905,19697,28.6625,77.373136
2906,19698,28.678831,77.380631
2907,19699,28.678521,77.38077
2908,19700,28.667729,77.369493
2909,19701,28.667975,77.368906
2910,19702,28.653596,77.344124
2911,19703,28.653423,77.344231
2912,19704,28.651985,77.341727
2913,19705,28.651858,77.341371
2914,19706,28.652266,77.342518
2915,19707,28.652096,77.341595
2916,19708,28.650453,77.3393
2917,19709,28.650413,77.339133
2918,19710,28.648076,77.335353
2919,19711,28.648076,77.335353
2920,19712,28.645928,77.331742
2921,19713,28.646081,77.332046
2922,19714,28.645697,77.324443
2923,19715,28.645678,77.324293
2924,19716,28.642985,77.327992
2925,19717,28.643321,77.328592
2926,19718,28.646277,77.330556
2927,19719,28.645908,77.330799
2928,19720,28.637375,77.328528
2929,19721,28.637431,77.328611
2930,19722,28.645707,77.326957
2931,19723,28.645674,77.32651
2932,19724,28.631821,77.331604
2933,19725,28.631905,77.331183
2934,19726,28.632151,77.344316
2935,19727,28.632151,77.344713
2936,19744,28.645655,77.325232
2937,22446,28.663234,77.423439
2938,22447,28.639728,77.462572
2939,22448,28.67132,77.362639
2940,22449,28.676025,77.428048
2941,26121,28.650447,77.339105
2942,26122,28.674564,77.400813
2943,22451,28.639191,77.42717
2944,22452,28.649599,77.337784
2945,23978,28.658477,77.379004
2946,23979,28.632301,77.369506
2947,23980,28.632321,77.368808
2948,23981,28.640038,77.378494
2949,23982,28.673647,77.438786
2950,23983,28.672935,77.43906
2951,23984,28.672141,77.439155
2952,23985,28.672452,77.442753
2953,23986,28.672172,77.440418
2954,23987,28.672687,77.444871
2955,23988,28.687932,77.372921
2956,23989,28.687989,77.375299
2957,23990,28.676864,77.498482
2958,23991,28.676478,77.497814
2959,26120,28.64654,77.332245
2960,23993,28.665775,77.422448
2961,23994,28.666072,77.422263
2962,23995,28.696822,77.43834
2963,23996,28.698721,77.434804
2964,23997,28.69717,77.431844
2965,23998,28.655978,77.360752
2966,24000,28.687999,77.377247
2967,24003,28.676904,77.380813
2968,24004,28.676286,77.380524
2969,24005,28.674712,77.438444
2970,24006,28.676057,77.438164
2971,24007,28.669907,77.428387
2972,24008,28.669971,77.427985
2973,26118,28.669633,77.372717
2974,26119,28.634445,77.330128
2975,24010,28.667911,77.43259
2976,24011,28.668037,77.432333
2977,24012,28.669836,77.431738
2978,24013,28.669473,77.431877
2979,24014,28.667548,77.432843
2980,24015,28.657598,77.350741
2981,24016,28.657424,77.350897
2982,24017,28.657573,77.351158
2983,24018,28.65717,77.350042
2984,26116,28.634828,77.329906
2985,24020,28.67802,77.381923
2986,24021,28.665115,77.423017
2987,24022,28.658572,77.352401
2988,24023,28.645898,77.329803
2989,24024,28.64574,77.327963
2990,24025,28.645645,77.32624
2991,24026,28.64558,77.324131
2992,24027,28.645603,77.323745
2993,24028,28.645876,77.320768
2994,24029,28.64582,77.328949
2995,24030,28.645708,77.327028
2996,24031,28.645387,77.319481
2997,24032,28.645873,77.321202
2998,24033,28.645487,77.320944
2999,24034,28.645496,77.321679
3000,24035,28.645636,77.324644
3001,24036,28.646288,77.331376
3002,24037,28.645963,77.331017
3003,24038,28.64602,77.331907
3004,24039,28.653932,77.43653
3005,24040,28.654027,77.436026
3006,24041,28.672624,77.44448
3007,24042,28.672394,77.444595
3008,24043,28.655169,77.434189
3009,24044,28.655567,77.434195
3010,24045,28.661599,77.42561
3011,24046,28.661725,77.425208
3012,24047,28.649877,77.441942
3013,24048,28.678768,77.381982
3014,24049,28.678785,77.381388
3015,24050,28.67841,77.383876
3016,24051,28.678656,77.38424
3017,24052,28.660775,77.448117
3018,24053,28.660561,77.447991
3019,24054,28.643442,77.451226
3020,24055,28.643615,77.450597
3021,24060,28.632245,77.37967
3022,24061,28.646138,77.330915
3023,24062,28.645993,77.323855
3024,24063,28.645981,77.32473
3025,24064,28.646024,77.324991
3026,24065,28.646048,77.32556
3027,24066,28.646074,77.326504
3028,24067,28.646126,77.326858
3029,24068,28.651053,77.342295
3030,24069,28.651019,77.342793
3031,24070,28.632353,77.358007
3032,24071,28.632486,77.360935
3033,24072,28.632453,77.359691
3034,24073,28.67029,77.432196
3035,24074,28.678253,77.38586
3036,24075,28.678595,77.385631
3037,24076,28.678158,77.386824
3038,24077,28.678203,77.387653
3039,24078,28.67352,77.406229
3040,24079,28.654719,77.350741
3041,24080,28.65367,77.309749
3042,24081,28.652352,77.306938
3043,24082,28.659624,77.428447
3044,24083,28.660104,77.427771
3045,24084,28.665633,77.422763
3046,24085,28.631811,77.331794
3047,24086,28.631669,77.331253
3048,24087,28.648087,77.335564
3049,24088,28.661266,77.370759
3050,24089,28.660836,77.36999
3051,24090,28.660575,77.370071
3052,24091,28.660243,77.369426
3053,24092,28.660276,77.368571
3054,24093,28.673833,77.442391
3055,24094,28.673799,77.442705
3056,27812,28.632326,77.3743
3057,27810,28.632255,77.374416
3058,26114,28.653853,77.344808
3059,26123,28.639413,77.32778
3060,26124,28.645631,77.324853
3061,26125,28.677947,77.381684
3062,26126,28.653859,77.344797
3063,26127,28.654244,77.34545
3064,26128,28.653859,77.344797
3065,26129,28.658959,77.353254
3066,26130,28.6338,77.33038
3067,26131,28.674773,77.400175
3068,26132,28.674993,77.398961
3069,26133,28.674811,77.379821
3070,26134,28.652997,77.343279
3071,26135,28.669606,77.372666
3072,26136,28.654249,77.345445
3073,26137,28.674761,77.380027
3074,26138,28.651591,77.341445
3075,26139,28.674793,77.379958
3076,26140,28.633782,77.330283
3077,26141,28.674837,77.37984
3078,26142,28.677962,77.381646
3079,26143,28.674879,77.379764
3080,26144,28.64972,77.337923
3081,26145,28.652624,77.342809
3082,26146,28.6446,77.329448
3083,26147,28.644686,77.329366
3084,26148,28.644747,77.329285
3085,26149,28.644683,77.329274
3086,26150,28.669521,77.372722
3087,26151,28.644633,77.329332
3088,26153,28.669445,77.372837
3089,26154,28.650445,77.339105
3090,26155,28.650514,77.339052
3091,26156,28.656427,77.349008
3092,26157,28.63385,77.330485
3093,26159,28.659778,77.354718
3094,26160,28.669554,77.372762
3095,26161,28.674722,77.38001
3096,26163,28.64267,77.328015
3097,26166,28.661868,77.358568
3098,26167,28.661932,77.358519
3099,26168,28.662008,77.358459
3100,26169,28.661873,77.358641
3101,26170,28.661939,77.358579
3102,26171,28.661982,77.358541
3103,26172,28.662055,77.358486
3104,26175,28.645399,77.330544
3105,26176,28.657421,77.350649
3106,26177,28.657421,77.350649
3107,26178,28.661043,77.356651
3108,26179,28.648848,77.33628
3109,26180,28.64967,77.337899
3110,26181,28.674875,77.399728
3111,27111,28.63241,77.364642
3112,27112,28.641169,77.360028
3113,27113,28.653388,77.437034
3114,27114,28.626215,77.348292
3115,27742,28.632755,77.331034
3116,27743,28.631138,77.328927
3117,27745,28.632787,77.331116
3118,27748,28.635432,77.392506
3119,27752,28.635273,77.392017
3120,27771,28.635198,77.391797
3121,27772,28.637165,77.328629
3122,27774,28.637184,77.328896
3123,27775,28.632637,77.350054
3124,27776,28.632207,77.349684
3125,27784,28.632212,77.349571
3126,27785,28.632412,77.355229
3127,27786,28.632573,77.360554
3128,27790,28.632381,77.359993
3129,27792,28.632366,77.362128
3130,27814,28.631711,77.378319
3131,27815,28.631698,77.378056
3132,27817,28.632172,77.377955
3133,27818,28.632279,77.379249
3134,27819,28.632359,77.378894
3135,27822,28.632351,77.378642
3136,27824,28.635419,77.392183
3137,27826,28.636432,77.395455
3138,27827,28.634505,77.389528
3139,27832,28.634562,77.390104
3140,27833,28.634666,77.390865
3141,27834,28.640773,77.410965
3142,27835,28.640956,77.410308
3143,27837,28.640693,77.410665
3144,27838,28.640603,77.421622
3145,27839,28.635726,77.44469
3146,27841,28.635438,77.445132
3147,21900,28.401824,77.841672
3148,21894,28.40722,77.849444
3149,21895,28.406754,77.84954
3150,21896,28.40377,77.85923
3151,21897,28.400817,77.85458
3152,21898,28.413781,77.847359
3153,21899,28.407799,77.847988
3154,21901,28.395452,77.849943
3155,21902,28.404457,77.848768
3156,21903,28.416604,77.825457
3157,21904,28.405606,77.852758
3158,21942,28.795756,77.535391
3159,21939,28.777936,77.518201
3160,21940,28.77634,77.515956
3161,21941,28.761168,77.505388
3162,21943,28.793889,77.53314
3163,21944,28.78759,77.527771
3164,21945,28.787177,77.527025
3165,21947,28.770528,77.511369
3166,21946,28.825685,77.565377
3167,21948,28.769419,77.509394
3168,21949,28.745163,77.486377
3169,21950,28.814389,77.553096
3170,21951,28.782162,77.521789
3171,21952,28.764105,77.505667
3172,21953,28.759989,77.500717
3173,15765,22.543703,88.366053
3174,15869,22.54084,88.366883
3175,15911,22.567618,88.369848
3176,15988,22.578278,88.373691
3177,24900,22.540866,88.359603
3178,24927,22.542921,88.365697
3179,24928,22.543591,88.365755
3180,27044,22.540479,88.339886
3181,26585,22.541392,88.351752
3182,26586,22.541447,88.34324
3183,26632,22.541487,88.344066
3184,26639,22.541287,88.342884
3185,26742,22.555101,88.350211
3186,27168,22.541614,88.3481
3187,27816,22.541673,88.347446
3188,27836,22.541925,88.386125
3189,27243,22.541585,88.346584
3190,15750,22.543512,88.365679
3191,15766,22.543699,88.366369
3192,15768,22.587049,88.363027
3193,15769,22.587057,88.362802
3194,15786,22.539135,88.372287
3195,15787,22.539054,88.372914
3196,15812,22.555416,88.354174
3197,15814,22.553197,88.353259
3198,15815,22.543807,88.358225
3199,15816,22.547699,88.359431
3200,15817,22.529279,88.34344
3201,15818,22.52896,88.343319
3202,15838,22.546934,88.360659
3203,15848,22.54047,88.35247
3204,15875,22.542825,88.366351
3205,15892,22.546792,88.353166
3206,15895,22.523554,88.341727
3207,15896,22.523658,88.341371
3208,15901,22.559455,88.352536
3209,15903,22.538878,88.374461
3210,15907,22.548649,88.358298
3211,15913,22.545047,88.354044
3212,15921,22.56603,88.377971
3213,15933,22.580476,88.350774
3214,15943,22.545711,88.349057
3215,15949,22.571395,88.37168
3216,15953,22.566502,88.369286
3217,15956,22.539132,88.372464
3218,15959,22.577329,88.364235
3219,15964,22.542657,88.366917
3220,15965,22.576021,88.359827
3221,15966,22.575962,88.360047
3222,15968,22.549013,88.357477
3223,15972,22.5592,88.353246
3224,15978,22.548257,88.3589
3225,15985,22.545954,88.361384
3226,15986,22.545692,88.361009
3227,24342,22.576788,88.360047
3228,24346,22.589117,88.368963
3229,24347,22.557437,88.354788
3230,24348,22.532349,88.365001
3231,24350,22.55529,88.330435
3232,24363,22.560342,88.352171
3233,24369,22.589746,88.365887
3234,24370,22.543983,88.37081
3235,24372,22.559639,88.35209
3236,24373,22.58114,88.361519
3237,24377,22.565379,88.370065
3238,24394,22.582732,88.366484
3239,24399,22.560216,88.352053
3240,24402,22.560431,88.352063
3241,24410,22.582356,88.3662
3242,24416,22.567898,88.36573
3243,24427,22.566023,88.377913
3244,24428,22.565986,88.378318
3245,24429,22.566179,88.379378
3246,24430,22.566045,88.379571
3247,24474,22.544199,88.360436
3248,24475,22.540463,88.340033
3249,24476,22.541295,88.350612
3250,24490,22.541544,88.35156
3251,24491,22.541548,88.351779
3252,24492,22.550588,88.354063
3253,24493,22.541554,88.351833
3254,24494,22.541875,88.351718
3255,24495,22.54349,88.352135
3256,24496,22.552951,88.349802
3257,24497,22.553747,88.349987
3258,24498,22.555496,88.350344
3259,24499,22.544306,88.352372
3260,24500,22.571295,88.346991
3261,24519,22.546901,88.352797
3262,24520,22.574606,88.351385
3263,24522,22.588659,88.368623
3264,24523,22.548417,88.353377
3265,24528,22.561748,88.367178
3266,24529,22.561961,88.36764
3267,24530,22.561227,88.367243
3268,24531,22.561218,88.366905
3269,24532,22.540352,88.370489
3270,24533,22.553784,88.351821
3271,24534,22.554,88.351362
3272,24535,22.55392,88.351657
3273,24536,22.550455,88.354154
3274,24537,22.552871,88.352525
3275,24538,22.549148,88.358833
3276,24539,22.549042,88.358632
3277,24540,22.549344,88.358739
3278,24541,22.549262,88.359037
3279,24542,22.550728,88.361005
3280,24543,22.550782,88.361357
3281,24544,22.550598,88.361871
3282,24545,22.544114,88.358377
3283,24546,22.54396,88.358187
3284,24547,22.543471,88.358098
3285,24548,22.543282,88.357897
3286,24549,22.545962,88.353983
3287,24550,22.545744,88.353809
3288,24553,22.541178,88.34731
3289,24554,22.541178,88.347082
3290,24555,22.540947,88.347285
3291,24556,22.548957,88.350955
3292,24558,22.538744,88.365086
3293,24559,22.538111,88.365217
3294,24560,22.537511,88.365091
3295,24561,22.537082,88.364779
3296,24562,22.547695,88.348395
3297,24563,22.544761,88.355308
3298,24564,22.544967,88.354696
3299,24565,22.544401,88.358352
3300,24602,22.541237,88.352322
3301,24627,22.543463,88.365906
3302,24628,22.543542,88.366496
3303,24629,22.547105,88.360487
3304,24630,22.546693,88.361245
3305,24631,22.546842,88.361106
3306,24704,22.566001,88.369042
3307,24705,22.566903,88.369289
3308,24706,22.566673,88.369329
3309,24742,22.567409,88.352459
3310,24743,22.578494,88.361141
3311,24744,22.578503,88.361675
3312,24745,22.565144,88.352005
3313,24756,22.553857,88.351735
3314,24757,22.548609,88.358403
3315,24758,22.541574,88.351602
3316,24759,22.541008,88.354849
3317,24764,22.544287,88.358298
3318,24765,22.543262,88.365661
3319,24772,22.544437,88.358357
3320,24773,22.544404,88.358564
3321,24774,22.544154,88.358393
3322,24775,22.549196,88.348801
3323,24776,22.548795,88.348418
3324,24784,22.548209,88.361747
3325,24786,22.543096,88.366649
3326,24787,22.542804,88.366274
3327,24825,22.566147,88.369125
3328,24827,22.584796,88.374594
3329,24828,22.584124,88.374739
3330,24829,22.583901,88.374486
3331,24872,22.572915,88.359092
3332,24873,22.578058,88.360622
3333,24874,22.577858,88.360586
3334,24875,22.555275,88.350309
3335,24924,22.562751,88.359331
3336,24925,22.562722,88.359741
3337,24926,22.562526,88.35999
3338,27043,22.541319,88.343723
3339,24937,22.541283,88.349791
3340,24954,22.540564,88.349602
3341,24955,22.539926,88.349494
3342,24971,22.541391,88.354457
3343,24972,22.546767,88.361376
3344,24973,22.548277,88.359016
3345,24974,22.539691,88.357111
3346,24975,22.541671,88.344408
3347,24976,22.541388,88.344433
3348,24977,22.541529,88.345441
3349,24980,22.565305,88.368795
3350,24981,22.565302,88.368532
3351,24989,22.579035,88.34827
3352,24998,22.543397,88.3666
3353,25027,22.541164,88.353373
3354,25052,22.569605,88.369515
3355,26370,22.541293,88.354935
3356,26579,22.553225,88.349582
3357,26620,22.555227,88.350274
3358,26628,22.567876,88.356181
3359,26633,22.553339,88.349613
3360,26635,22.542364,88.345068
3361,26636,22.566956,88.354409
3362,26640,22.555201,88.350336
3363,26643,22.566815,88.354087
3364,26649,22.55322,88.349564
3365,26681,22.541507,88.344388
3366,26725,22.555116,88.350253
3367,26739,22.566883,88.353948
3368,26740,22.543377,88.365687
3369,26764,22.541499,88.344387
3370,26786,22.567202,88.354888
3371,27047,22.540562,88.34011
3372,28319,22.555126,88.350276
3373,27842,not found,not found
3374,27046,22.540495,88.339941
3375,27244,22.53894,88.37414
3376,27587,22.570523,88.357957
3377,27588,22.570217,88.358151
3378,27744,22.570481,88.35799
3379,27821,not found,not found
3380,27825,22.542704,88.364966
3381,27840,22.539198,88.372304
3382,28307,22.539297,88.371853
3383,28329,22.570423,88.358218
3384,15835,22.59992,88.406485
3385,15851,22.590053,88.393359
3386,15939,22.603137,88.423584
3387,15962,22.603762,88.414161
3388,26787,22.558203,88.412526
3389,28294,22.580098,88.441619
3390,15773,22.58823,88.409461
3391,15774,22.588521,88.409258
3392,15777,22.618426,88.431911
3393,15778,22.603249,88.422993
3394,15826,22.585302,88.421511
3395,15828,22.590622,88.393138
3396,15834,22.613814,88.430303
3397,15836,22.603538,88.423616
3398,15837,22.603454,88.423332
3399,15842,22.572236,88.412637
3400,15864,22.581734,88.43971
3401,15874,22.573311,88.412878
3402,15877,22.58545,88.421779
3403,15884,22.57194,88.420703
3404,15898,22.577629,88.39034
3405,15910,22.588638,88.409429
3406,15914,22.525179,88.395837
3407,15915,22.524973,88.396366
3408,15930,22.585451,88.283738
3409,15935,22.588638,88.409148
3410,15936,22.589351,88.408976
3411,15946,22.572059,88.407627
3412,15947,22.571711,88.408074
3413,15948,22.591849,88.392225
3414,15963,22.634789,88.434365
3415,28222,22.558226,88.413145
3416,19740,22.577804,88.402018
3417,28299,22.55706,88.412337
3418,28321,22.567808,88.405737
3419,28322,22.5747,88.40253
3420,28311,22.538288,88.397663
3421,24351,22.579472,88.414467
3422,24352,22.585253,88.391776
3423,24353,22.5663,88.410649
3424,24356,22.568163,88.411523
3425,24357,22.566781,88.411111
3426,24358,22.580205,88.414711
3427,24359,22.588354,88.409934
3428,24361,22.585061,88.421189
3429,24367,22.58406,88.412989
3430,24376,22.588095,88.409921
3431,24378,22.593961,88.386932
3432,24380,22.597438,88.409443
3433,24381,22.589644,88.400871
3434,24382,22.59755,88.409107
3435,24383,22.587117,88.424826
3436,24384,22.587117,88.424826
3437,24386,22.567214,88.411209
3438,24387,22.597221,88.422111
3439,24388,22.58516,88.405055
3440,24389,22.589801,88.418
3441,24390,22.588472,88.41054
3442,24392,22.573185,88.412821
3443,24393,22.577002,88.4136
3444,24396,22.58459,88.422983
3445,24398,22.584268,88.404736
3446,24400,22.585417,88.421702
3447,24401,22.598549,88.414376
3448,24404,22.58419,88.415264
3449,24405,22.567004,88.411175
3450,24407,22.573275,88.412574
3451,24409,22.585999,88.421526
3452,24411,22.586574,88.421132
3453,24413,22.58493,88.391998
3454,24414,22.598743,88.414416
3455,24415,22.589564,88.408594
3456,24417,22.59717,88.409186
3457,24418,22.596893,88.409792
3458,24419,22.568832,88.430849
3459,24420,22.56852,88.431485
3460,24421,22.568336,88.431864
3461,24422,22.568182,88.432198
3462,24423,22.568845,88.4308
3463,24424,22.570549,88.412103
3464,24425,22.570777,88.411877
3465,24426,22.570941,88.412301
3466,24431,22.586942,88.402912
3467,24432,22.586746,88.403354
3468,24433,22.586696,88.402754
3469,24434,22.58619,88.403169
3470,24435,22.586234,88.403437
3471,24436,22.589976,88.413215
3472,24437,22.590376,88.415353
3473,24438,22.590093,88.416445
3474,24439,22.589851,88.417455
3475,24440,22.58966,88.418745
3476,24441,22.589185,88.419431
3477,24444,22.573736,88.412568
3478,24445,22.573603,88.413134
3479,24446,22.573739,88.41327
3480,24447,22.580161,88.414287
3481,24448,22.580644,88.414643
3482,24449,22.58057,88.414409
3483,24450,22.57972,88.413773
3484,24451,22.579895,88.413786
3485,24452,22.579775,88.41352
3486,24453,22.57994,88.413536
3487,24454,22.579943,88.41351
3488,24455,22.57945,88.416258
3489,24456,22.579648,88.414109
3490,24457,22.572205,88.42277
3491,24458,22.572189,88.423371
3492,24459,22.575739,88.428563
3493,24460,22.575081,88.428495
3494,24461,22.574947,88.428108
3495,24462,22.574443,88.427873
3496,24463,22.576446,88.428978
3497,24464,22.576521,88.429154
3498,24465,22.576282,88.428865
3499,24466,22.576191,88.428999
3500,24467,22.576694,88.429293
3501,24468,22.576744,88.429092
3502,24469,22.575457,88.428617
3503,24470,22.575496,88.428451
3504,24471,22.571347,88.409835
3505,24472,22.571305,88.410981
3506,24473,22.571725,88.409001
3507,24521,22.577983,88.3904
3508,24714,22.590142,88.416485
3509,24715,22.5904,88.415298
3510,24716,22.559221,88.410331
3511,24717,22.559345,88.410206
3512,24718,22.557442,88.412094
3513,24719,22.557373,88.41218
3514,24720,22.55765,88.411987
3515,24721,22.558906,88.410817
3516,24722,22.559247,88.410583
3517,24723,22.559183,88.410642
3518,24724,22.558025,88.411396
3519,24725,22.53936,88.397641
3520,24726,22.539786,88.397748
3521,24727,22.540044,88.397984
3522,24728,22.557682,88.411699
3523,24729,22.571052,88.40409
3524,24730,22.525281,88.395826
3525,24731,22.533418,88.388926
3526,24741,22.587701,88.40864
3527,24794,22.541626,88.385187
3528,24795,22.54203,88.385885
3529,24796,22.541897,88.38685
3530,24797,22.531133,88.39589
3531,24798,22.530903,88.395539
3532,24799,22.559262,88.410245
3533,24800,22.559502,88.410065
3534,24801,22.559567,88.409969
3535,24802,22.55937,88.410558
3536,24803,22.558822,88.410648
3537,24804,22.520533,88.398623
3538,24805,22.520716,88.398942
3539,24806,22.577694,88.401655
3540,24807,22.580618,88.401304
3541,24808,22.487627,88.394028
3542,24833,22.561863,88.408127
3543,24834,22.587945,88.409096
3544,24835,22.588963,88.408417
3545,24836,22.58793,88.40655
3546,24837,22.587311,88.408135
3547,24838,22.588224,88.408896
3548,24839,22.568817,88.430838
3549,24840,22.580285,88.437697
3550,24882,22.483527,88.391838
3551,24919,22.531599,88.395946
3552,24932,22.557816,88.411514
3553,24985,22.558518,88.411232
3554,24986,22.559721,88.410233
3555,24987,22.560276,88.409751
3556,24988,22.558636,88.411158
3557,24991,22.558074,88.411685
3558,25005,22.532818,88.396386
3559,25006,22.561447,88.408395
3560,25007,22.561368,88.408873
3561,25008,22.56166,88.408655
3562,25029,22.513746,88.401875
3563,25030,22.539318,88.397541
3564,25037,22.580032,88.401136
3565,25041,22.48312,88.391552
3566,25044,22.556848,88.412406
3567,25045,22.556913,88.412045
3568,25046,22.541424,88.384652
3569,25059,22.588862,88.409034
3570,25060,22.583543,88.418027
3571,25061,22.578181,88.401604
3572,25070,22.577911,88.401666
3573,25071,,
3574,25072,22.557612,88.412106
3575,25073,22.586427,88.421631
3576,25074,22.55755,88.411741
3577,25076,22.58004,88.442669
3578,25077,22.558059,88.41185
3579,26552,22.557227,88.412257
3580,26577,22.568791,88.430623
3581,26581,22.558167,88.412451
3582,26590,22.557187,88.412275
3583,26621,22.557227,88.41196
3584,26642,22.557236,88.411969
3585,26653,22.573863,88.433209
3586,26672,22.579497,88.436187
3587,28320,22.568654,88.405304
3588,27198,22.563518,88.407675
3589,27199,22.564053,88.407439
3590,27200,22.557199,88.412269
3591,27242,22.568449,88.405416
3592,27245,22.580701,88.443263
3593,28047,22.513347,88.402674
3594,28226,22.552336,88.405599
3595,28231,22.556312,88.41236
3596,28235,22.557222,88.412282
3597,28245,22.556876,88.412133
3598,28253,22.580112,88.440172
3599,28256,22.580803,88.444088
3600,28257,22.549757,88.401892
3601,28258,22.552608,88.406171
3602,28261,22.580737,88.443336
3603,28264,22.580737,88.443315
3604,28265,22.552694,88.408103
3605,28266,22.552315,88.407317
3606,28267,22.551582,88.407163
3607,28268,22.55162,88.407246
3608,28269,22.549817,88.402097
3609,28270,22.548791,88.40134
3610,28271,22.547929,88.40031
3611,28275,22.581368,88.447857
3612,28280,22.581363,88.447809
3613,28283,22.580982,88.443834
3614,28290,22.580838,88.444194
3615,28293,22.580103,88.441676
3616,15844,22.538985,88.397365
3617,15967,22.503269,88.376857
3618,24709,22.596151,88.400342
3619,24841,22.60962,88.427429
3620,24842,22.609965,88.428064
3621,24843,22.603868,88.424839
3622,24844,22.603947,88.424221
3623,25009,22.603312,88.424862
3624,27215,22.631073,88.434161
3625,27240,22.607211,88.42645
3626,27602,22.601764,88.373446
3627,28330,22.638325,88.433635
3628,27241,22.602794,88.420173
3629,27601,22.601932,88.373532
3630,15770,22.71134,88.475588
3631,15771,22.56615,88.406191
3632,15772,22.560493,88.409142
3633,15785,22.618947,88.390873
3634,15799,22.560151,88.409845
3635,15800,22.559636,88.409904
3636,15801,22.559274,88.410199
3637,15829,22.51925,88.399818
3638,15830,22.519706,88.39911
3639,15831,22.520073,88.398842
3640,15833,22.552724,88.408024
3641,15839,22.748919,88.347873
3642,15840,22.748879,88.348227
3643,15841,22.610246,88.404081
3644,15847,22.577475,88.401751
3645,15850,22.556636,88.412032
3646,15853,22.53425,88.396747
3647,15854,22.655488,88.449423
3648,15858,22.490875,88.395732
3649,15859,22.490459,88.396
3650,15865,22.619323,88.391645
3651,15866,22.622263,88.414217
3652,15867,22.622516,88.414064
3653,15868,22.622584,88.414351
3654,15873,22.606094,88.374621
3655,15883,22.541667,88.398415
3656,15891,22.561023,88.409083
3657,15904,22.483446,88.391831
3658,15912,22.601788,88.37354
3659,15924,22.560618,88.409074
3660,15925,22.559377,88.410536
3661,15932,22.652008,88.373023
3662,15937,22.654699,88.449448
3663,15938,22.655093,88.449423
3664,15940,22.535208,88.397438
3665,15941,22.53519,88.398038
3666,15955,22.504483,88.399439
3667,15971,22.601673,88.373256
3668,15974,22.601365,88.372922
